loan_id,entity,product,quarter,loan_amount,load_batch_id
URB-AUT-2025Q2-0011,US Retail Bank,Auto Loan,2025Q2,11284.91,B2025Q2-01
URB-AUT-2025Q2-0012,US Retail Bank,Auto Loan,2025Q2,33773.22,B2025Q2-01
URB-AUT-2025Q2-0013,US Retail Bank,Auto Loan,2025Q2,36209.96,B2025Q2-01
URB-AUT-2025Q2-0014,US Retail Bank,Auto Loan,2025Q2,30893.95,B2025Q2-01
URB-AUT-2025Q2-0015,US Retail Bank,Auto Loan,2025Q2,29962.84,B2025Q2-01
URB-AUT-2025Q2-0016,US Retail Bank,Auto Loan,2025Q2,33567.61,B2025Q2-01
URB-AUT-2025Q2-0017,US Retail Bank,Auto Loan,2025Q2,20823.08,B2025Q2-01
URB-AUT-2025Q2-0018,US Retail Bank,Auto Loan,2025Q2,29784.21,B2025Q2-01
URB-AUT-2025Q2-0019,US Retail Bank,Auto Loan,2025Q2,19926.26,B2025Q2-01
URB-AUT-2025Q2-0020,US Retail Bank,Auto Loan,2025Q2,54764.9,B2025Q2-01
URB-AUT-2025Q2-0021,US Retail Bank,Auto Loan,2025Q2,60004.92,B2025Q2-01
URB-AUT-2025Q2-0022,US Retail Bank,Auto Loan,2025Q2,54454.48,B2025Q2-01
URB-AUT-2025Q2-0023,US Retail Bank,Auto Loan,2025Q2,28858.85,B2025Q2-01
URB-AUT-2025Q2-0024,US Retail Bank,Auto Loan,2025Q2,33784.72,B2025Q2-01
URB-AUT-2025Q2-0025,US Retail Bank,Auto Loan,2025Q2,78419.02,B2025Q2-02
URB-AUT-2025Q2-0026,US Retail Bank,Auto Loan,2025Q2,62573.6,B2025Q2-02
URB-AUT-2025Q2-0027,US Retail Bank,Auto Loan,2025Q2,76295.84,B2025Q2-02
URB-AUT-2025Q2-0028,US Retail Bank,Auto Loan,2025Q2,24530.97,B2025Q2-02
URB-AUT-2025Q2-0029,US Retail Bank,Auto Loan,2025Q2,30524.54,B2025Q2-02
URB-AUT-2025Q2-0030,US Retail Bank,Auto Loan,2025Q2,25711.35,B2025Q2-02
URB-AUT-2025Q2-0031,US Retail Bank,Auto Loan,2025Q2,25495.35,B2025Q2-02
URB-AUT-2025Q2-0032,US Retail Bank,Auto Loan,2025Q2,19789.76,B2025Q2-02
URB-AUT-2025Q2-0033,US Retail Bank,Auto Loan,2025Q2,27138.07,B2025Q2-02
URB-AUT-2025Q2-0034,US Retail Bank,Auto Loan,2025Q2,20565.61,B2025Q2-02
URB-AUT-2025Q2-0035,US Retail Bank,Auto Loan,2025Q2,29412.37,B2025Q2-02
URB-AUT-2025Q2-0036,US Retail Bank,Auto Loan,2025Q2,68392.73,B2025Q2-02
URB-AUT-2025Q2-0037,US Retail Bank,Auto Loan,2025Q2,9779.64,B2025Q2-02
URB-AUT-2025Q2-0038,US Retail Bank,Auto Loan,2025Q2,34235.32,B2025Q2-02
URB-AUT-2025Q2-0039,US Retail Bank,Auto Loan,2025Q2,46540.44,B2025Q2-02
URB-AUT-2025Q2-0040,US Retail Bank,Auto Loan,2025Q2,27910.98,B2025Q2-02
URB-AUT-2025Q2-0041,US Retail Bank,Auto Loan,2025Q2,26595.56,B2025Q2-02
URB-AUT-2025Q2-0042,US Retail Bank,Auto Loan,2025Q2,13816.19,B2025Q2-02
URB-AUT-2025Q2-0043,US Retail Bank,Auto Loan,2025Q2,25810.69,B2025Q2-02
URB-AUT-2025Q2-0044,US Retail Bank,Auto Loan,2025Q2,22166.36,B2025Q2-02
URB-AUT-2025Q2-0045,US Retail Bank,Auto Loan,2025Q2,33471.56,B2025Q2-02
URB-AUT-2025Q2-0046,US Retail Bank,Auto Loan,2025Q2,24261.03,B2025Q2-02
URB-AUT-2025Q2-0047,US Retail Bank,Auto Loan,2025Q2,64950.06,B2025Q2-02
URB-AUT-2025Q2-0048,US Retail Bank,Auto Loan,2025Q2,13374.19,B2025Q2-02
URB-AUT-2025Q2-0049,US Retail Bank,Auto Loan,2025Q2,22665.66,B2025Q2-02
URB-AUT-2025Q2-0050,US Retail Bank,Auto Loan,2025Q2,37148.21,B2025Q2-03
URB-AUT-2025Q2-0051,US Retail Bank,Auto Loan,2025Q2,82273.17,B2025Q2-03
URB-AUT-2025Q2-0052,US Retail Bank,Auto Loan,2025Q2,46453.82,B2025Q2-03
URB-AUT-2025Q2-0053,US Retail Bank,Auto Loan,2025Q2,15240.05,B2025Q2-03
URB-AUT-2025Q2-0054,US Retail Bank,Auto Loan,2025Q2,11720.38,B2025Q2-03
URB-AUT-2025Q2-0055,US Retail Bank,Auto Loan,2025Q2,22533.01,B2025Q2-03
URB-AUT-2025Q2-0056,US Retail Bank,Auto Loan,2025Q2,24733.6,B2025Q2-03
URB-AUT-2025Q2-0057,US Retail Bank,Auto Loan,2025Q2,15449.63,B2025Q2-03
URB-AUT-2025Q2-0058,US Retail Bank,Auto Loan,2025Q2,23042.88,B2025Q2-03
URB-AUT-2025Q2-0059,US Retail Bank,Auto Loan,2025Q2,46056.86,B2025Q2-03
URB-AUT-2025Q2-0060,US Retail Bank,Auto Loan,2025Q2,33870.52,B2025Q2-03
URB-AUT-2025Q2-0061,US Retail Bank,Auto Loan,2025Q2,48759.72,B2025Q2-03
URB-AUT-2025Q2-0062,US Retail Bank,Auto Loan,2025Q2,19817.86,B2025Q2-03
URB-AUT-2025Q2-0063,US Retail Bank,Auto Loan,2025Q2,28617.86,B2025Q2-03
URB-AUT-2025Q2-0064,US Retail Bank,Auto Loan,2025Q2,12453.07,B2025Q2-03
URB-AUT-2025Q2-0065,US Retail Bank,Auto Loan,2025Q2,12459.16,B2025Q2-03
URB-AUT-2025Q2-0066,US Retail Bank,Auto Loan,2025Q2,11060.63,B2025Q2-03
URB-AUT-2025Q2-0067,US Retail Bank,Auto Loan,2025Q2,17564.29,B2025Q2-03
URB-AUT-2025Q2-0068,US Retail Bank,Auto Loan,2025Q2,29163.46,B2025Q2-03
URB-AUT-2025Q2-0069,US Retail Bank,Auto Loan,2025Q2,88255.96,B2025Q2-03
URB-AUT-2025Q2-0070,US Retail Bank,Auto Loan,2025Q2,25025.69,B2025Q2-03
URB-AUT-2025Q2-0071,US Retail Bank,Auto Loan,2025Q2,28136.18,B2025Q2-03
URB-AUT-2025Q2-0072,US Retail Bank,Auto Loan,2025Q2,65617.97,B2025Q2-03
URB-AUT-2025Q2-0073,US Retail Bank,Auto Loan,2025Q2,12940.64,B2025Q2-03
URB-AUT-2025Q2-0074,US Retail Bank,Auto Loan,2025Q2,13332.66,B2025Q2-03
URB-AUT-2025Q2-0075,US Retail Bank,Auto Loan,2025Q2,74398.82,B2025Q2-04
URB-AUT-2025Q2-0076,US Retail Bank,Auto Loan,2025Q2,19638.08,B2025Q2-04
URB-AUT-2025Q2-0077,US Retail Bank,Auto Loan,2025Q2,124576.01,B2025Q2-04
URB-AUT-2025Q2-0078,US Retail Bank,Auto Loan,2025Q2,21022.98,B2025Q2-04
URB-AUT-2025Q2-0079,US Retail Bank,Auto Loan,2025Q2,18427.13,B2025Q2-04
URB-AUT-2025Q2-0080,US Retail Bank,Auto Loan,2025Q2,19498.86,B2025Q2-04
URB-AUT-2025Q2-0000,US Retail Bank,Auto Loan,2025Q2,90994.76,B2025Q2-01-REPLAY
URB-CRE-2025Q1-0000,US Retail Bank,Credit Card,2025Q1,7484.16,B2025Q1-01
URB-CRE-2025Q1-0001,US Retail Bank,Credit Card,2025Q1,7174.1,B2025Q1-01
URB-CRE-2025Q1-0002,US Retail Bank,Credit Card,2025Q1,3983.61,B2025Q1-01
URB-CRE-2025Q1-0003,US Retail Bank,Credit Card,2025Q1,5779.53,B2025Q1-01
URB-CRE-2025Q1-0004,US Retail Bank,Credit Card,2025Q1,4134.53,B2025Q1-01
URB-CRE-2025Q1-0005,US Retail Bank,Credit Card,2025Q1,7630.32,B2025Q1-01
URB-CRE-2025Q1-0006,US Retail Bank,Credit Card,2025Q1,6027.06,B2025Q1-01
URB-CRE-2025Q1-0007,US Retail Bank,Credit Card,2025Q1,7837.17,B2025Q1-01
URB-CRE-2025Q1-0008,US Retail Bank,Credit Card,2025Q1,5478.79,B2025Q1-01
URB-CRE-2025Q1-0009,US Retail Bank,Credit Card,2025Q1,5714.92,B2025Q1-01
URB-CRE-2025Q1-0010,US Retail Bank,Credit Card,2025Q1,8206.53,B2025Q1-01
URB-CRE-2025Q1-0011,US Retail Bank,Credit Card,2025Q1,3777.01,B2025Q1-01
URB-CRE-2025Q1-0012,US Retail Bank,Credit Card,2025Q1,11361.55,B2025Q1-01
URB-CRE-2025Q1-0013,US Retail Bank,Credit Card,2025Q1,6950.54,B2025Q1-01
URB-CRE-2025Q1-0014,US Retail Bank,Credit Card,2025Q1,11154.43,B2025Q1-01
URB-CRE-2025Q1-0015,US Retail Bank,Credit Card,2025Q1,2522.97,B2025Q1-01
URB-CRE-2025Q1-0016,US Retail Bank,Credit Card,2025Q1,3041.26,B2025Q1-01
URB-CRE-2025Q1-0017,US Retail Bank,Credit Card,2025Q1,25182.34,B2025Q1-01
URB-CRE-2025Q1-0018,US Retail Bank,Credit Card,2025Q1,7609.03,B2025Q1-01
URB-CRE-2025Q1-0019,US Retail Bank,Credit Card,2025Q1,9735.55,B2025Q1-01
URB-CRE-2025Q1-0020,US Retail Bank,Credit Card,2025Q1,5563.94,B2025Q1-01
URB-CRE-2025Q1-0021,US Retail Bank,Credit Card,2025Q1,9022.01,B2025Q1-01
URB-CRE-2025Q1-0022,US Retail Bank,Credit Card,2025Q1,9512.09,B2025Q1-01
URB-CRE-2025Q1-0023,US Retail Bank,Credit Card,2025Q1,6646.07,B2025Q1-01
URB-CRE-2025Q1-0024,US Retail Bank,Credit Card,2025Q1,1901.56,B2025Q1-01
URB-CRE-2025Q1-0025,US Retail Bank,Credit Card,2025Q1,7327.46,B2025Q1-02
URB-CRE-2025Q1-0026,US Retail Bank,Credit Card,2025Q1,8471.46,B2025Q1-02
URB-CRE-2025Q1-0027,US Retail Bank,Credit Card,2025Q1,6020.76,B2025Q1-02
URB-CRE-2025Q1-0028,US Retail Bank,Credit Card,2025Q1,3614.52,B2025Q1-02
URB-CRE-2025Q1-0029,US Retail Bank,Credit Card,2025Q1,8262.75,B2025Q1-02
URB-CRE-2025Q1-0030,US Retail Bank,Credit Card,2025Q1,3682.44,B2025Q1-02
URB-CRE-2025Q1-0031,US Retail Bank,Credit Card,2025Q1,6705.68,B2025Q1-02
URB-CRE-2025Q1-0032,US Retail Bank,Credit Card,2025Q1,12596.43,B2025Q1-02
URB-CRE-2025Q1-0033,US Retail Bank,Credit Card,2025Q1,4600.08,B2025Q1-02
URB-CRE-2025Q1-0034,US Retail Bank,Credit Card,2025Q1,6936.06,B2025Q1-02
URB-CRE-2025Q1-0035,US Retail Bank,Credit Card,2025Q1,8195.76,B2025Q1-02
URB-CRE-2025Q1-0036,US Retail Bank,Credit Card,2025Q1,6398.31,B2025Q1-02
URB-CRE-2025Q1-0037,US Retail Bank,Credit Card,2025Q1,2738.28,B2025Q1-02
URB-CRE-2025Q1-0038,US Retail Bank,Credit Card,2025Q1,4486.11,B2025Q1-02
URB-CRE-2025Q1-0039,US Retail Bank,Credit Card,2025Q1,12133.17,B2025Q1-02
URB-CRE-2025Q1-0040,US Retail Bank,Credit Card,2025Q1,5214.87,B2025Q1-02
URB-CRE-2025Q1-0041,US Retail Bank,Credit Card,2025Q1,10039.5,B2025Q1-02
URB-CRE-2025Q1-0042,US Retail Bank,Credit Card,2025Q1,8526.61,B2025Q1-02
URB-CRE-2025Q1-0043,US Retail Bank,Credit Card,2025Q1,7567.53,B2025Q1-02
URB-CRE-2025Q1-0044,US Retail Bank,Credit Card,2025Q1,4347.68,B2025Q1-02
URB-CRE-2025Q1-0045,US Retail Bank,Credit Card,2025Q1,5850.79,B2025Q1-02
URB-CRE-2025Q1-0046,US Retail Bank,Credit Card,2025Q1,13372.95,B2025Q1-02
URB-CRE-2025Q1-0047,US Retail Bank,Credit Card,2025Q1,3743.3,B2025Q1-02
URB-CRE-2025Q1-0048,US Retail Bank,Credit Card,2025Q1,2325.94,B2025Q1-02
URB-CRE-2025Q1-0049,US Retail Bank,Credit Card,2025Q1,3122.86,B2025Q1-02
URB-CRE-2025Q1-0050,US Retail Bank,Credit Card,2025Q1,4740.49,B2025Q1-03
URB-CRE-2025Q1-0051,US Retail Bank,Credit Card,2025Q1,4257.57,B2025Q1-03
URB-CRE-2025Q1-0052,US Retail Bank,Credit Card,2025Q1,4574.15,B2025Q1-03
URB-CRE-2025Q1-0053,US Retail Bank,Credit Card,2025Q1,5169.96,B2025Q1-03
URB-CRE-2025Q1-0054,US Retail Bank,Credit Card,2025Q1,5353.03,B2025Q1-03
URB-CRE-2025Q1-0055,US Retail Bank,Credit Card,2025Q1,7679.99,B2025Q1-03
URB-CRE-2025Q1-0056,US Retail Bank,Credit Card,2025Q1,6275.59,B2025Q1-03
URB-CRE-2025Q1-0057,US Retail Bank,Credit Card,2025Q1,4047.0,B2025Q1-03
URB-CRE-2025Q1-0058,US Retail Bank,Credit Card,2025Q1,5838.96,B2025Q1-03
URB-CRE-2025Q1-0059,US Retail Bank,Credit Card,2025Q1,7333.04,B2025Q1-03
URB-CRE-2025Q1-0060,US Retail Bank,Credit Card,2025Q1,4295.2,B2025Q1-03
URB-CRE-2025Q1-0061,US Retail Bank,Credit Card,2025Q1,2822.04,B2025Q1-03
URB-CRE-2025Q1-0062,US Retail Bank,Credit Card,2025Q1,4873.51,B2025Q1-03
URB-CRE-2025Q1-0063,US Retail Bank,Credit Card,2025Q1,17879.76,B2025Q1-03
URB-CRE-2025Q1-0064,US Retail Bank,Credit Card,2025Q1,10025.24,B2025Q1-03
URB-CRE-2025Q1-0065,US Retail Bank,Credit Card,2025Q1,4794.77,B2025Q1-03
URB-CRE-2025Q1-0066,US Retail Bank,Credit Card,2025Q1,13349.57,B2025Q1-03
URB-CRE-2025Q1-0067,US Retail Bank,Credit Card,2025Q1,8776.79,B2025Q1-03
URB-CRE-2025Q1-0068,US Retail Bank,Credit Card,2025Q1,14157.27,B2025Q1-03
URB-CRE-2025Q1-0069,US Retail Bank,Credit Card,2025Q1,8401.22,B2025Q1-03
URB-CRE-2025Q1-0070,US Retail Bank,Credit Card,2025Q1,2513.96,B2025Q1-03
URB-CRE-2025Q1-0071,US Retail Bank,Credit Card,2025Q1,7779.01,B2025Q1-03
URB-CRE-2025Q1-0072,US Retail Bank,Credit Card,2025Q1,5160.44,B2025Q1-03
URB-CRE-2025Q1-0073,US Retail Bank,Credit Card,2025Q1,5339.79,B2025Q1-03
URB-CRE-2025Q1-0074,US Retail Bank,Credit Card,2025Q1,4656.08,B2025Q1-03
URB-CRE-2025Q1-0075,US Retail Bank,Credit Card,2025Q1,3869.95,B2025Q1-04
URB-CRE-2025Q1-0076,US Retail Bank,Credit Card,2025Q1,4973.97,B2025Q1-04
URB-CRE-2025Q1-0077,US Retail Bank,Credit Card,2025Q1,8125.11,B2025Q1-04
URB-CRE-2025Q1-0078,US Retail Bank,Credit Card,2025Q1,3173.73,B2025Q1-04
URB-CRE-2025Q1-0079,US Retail Bank,Credit Card,2025Q1,8830.53,B2025Q1-04
URB-CRE-2025Q1-0080,US Retail Bank,Credit Card,2025Q1,7955.59,B2025Q1-04
URB-CRE-2025Q1-0081,US Retail Bank,Credit Card,2025Q1,5225.53,B2025Q1-04
URB-CRE-2025Q1-0082,US Retail Bank,Credit Card,2025Q1,5938.06,B2025Q1-04
URB-CRE-2025Q1-0083,US Retail Bank,Credit Card,2025Q1,13320.63,B2025Q1-04
URB-CRE-2025Q1-0084,US Retail Bank,Credit Card,2025Q1,10382.78,B2025Q1-04
URB-CRE-2025Q1-0085,US Retail Bank,Credit Card,2025Q1,10695.48,B2025Q1-04
URB-CRE-2025Q1-0086,US Retail Bank,Credit Card,2025Q1,1614.03,B2025Q1-04
URB-CRE-2025Q1-0087,US Retail Bank,Credit Card,2025Q1,7001.06,B2025Q1-04
URB-CRE-2025Q1-0088,US Retail Bank,Credit Card,2025Q1,13665.45,B2025Q1-04
URB-CRE-2025Q1-0089,US Retail Bank,Credit Card,2025Q1,6342.59,B2025Q1-04
URB-CRE-2025Q1-0090,US Retail Bank,Credit Card,2025Q1,6524.3,B2025Q1-04
URB-CRE-2025Q1-0091,US Retail Bank,Credit Card,2025Q1,10736.01,B2025Q1-04
URB-CRE-2025Q1-0092,US Retail Bank,Credit Card,2025Q1,5540.31,B2025Q1-04
URB-CRE-2025Q1-0093,US Retail Bank,Credit Card,2025Q1,6169.54,B2025Q1-04
URB-CRE-2025Q1-0094,US Retail Bank,Credit Card,2025Q1,17344.63,B2025Q1-04
URB-CRE-2025Q1-0095,US Retail Bank,Credit Card,2025Q1,3788.29,B2025Q1-04
URB-CRE-2025Q1-0096,US Retail Bank,Credit Card,2025Q1,4814.46,B2025Q1-04
URB-CRE-2025Q1-0097,US Retail Bank,Credit Card,2025Q1,3035.67,B2025Q1-04
URB-CRE-2025Q1-0098,US Retail Bank,Credit Card,2025Q1,6648.12,B2025Q1-04
URB-CRE-2025Q1-0099,US Retail Bank,Credit Card,2025Q1,7155.4,B2025Q1-04
URB-CRE-2025Q1-0100,US Retail Bank,Credit Card,2025Q1,14644.93,B2025Q1-05
URB-CRE-2025Q1-0101,US Retail Bank,Credit Card,2025Q1,3643.58,B2025Q1-05
URB-CRE-2025Q1-0102,US Retail Bank,Credit Card,2025Q1,4535.14,B2025Q1-05
URB-CRE-2025Q1-0103,US Retail Bank,Credit Card,2025Q1,6419.47,B2025Q1-05
URB-CRE-2025Q1-0104,US Retail Bank,Credit Card,2025Q1,16339.78,B2025Q1-05
URB-CRE-2025Q1-0105,US Retail Bank,Credit Card,2025Q1,4642.23,B2025Q1-05
URB-CRE-2025Q1-0106,US Retail Bank,Credit Card,2025Q1,10165.77,B2025Q1-05
URB-CRE-2025Q1-0107,US Retail Bank,Credit Card,2025Q1,15949.52,B2025Q1-05
URB-CRE-2025Q1-0108,US Retail Bank,Credit Card,2025Q1,4971.33,B2025Q1-05
URB-CRE-2025Q1-0109,US Retail Bank,Credit Card,2025Q1,4166.14,B2025Q1-05
URB-CRE-2025Q1-0110,US Retail Bank,Credit Card,2025Q1,6835.26,B2025Q1-05
URB-CRE-2025Q1-0111,US Retail Bank,Credit Card,2025Q1,7696.71,B2025Q1-05
URB-CRE-2025Q1-0112,US Retail Bank,Credit Card,2025Q1,1997.16,B2025Q1-05
URB-CRE-2025Q1-0113,US Retail Bank,Credit Card,2025Q1,13512.99,B2025Q1-05
URB-CRE-2025Q1-0114,US Retail Bank,Credit Card,2025Q1,4346.95,B2025Q1-05
URB-CRE-2025Q1-0115,US Retail Bank,Credit Card,2025Q1,2613.23,B2025Q1-05
URB-CRE-2025Q1-0116,US Retail Bank,Credit Card,2025Q1,6123.78,B2025Q1-05
URB-CRE-2025Q1-0117,US Retail Bank,Credit Card,2025Q1,2873.93,B2025Q1-05
URB-CRE-2025Q1-0118,US Retail Bank,Credit Card,2025Q1,6645.92,B2025Q1-05
URB-CRE-2025Q1-0119,US Retail Bank,Credit Card,2025Q1,5326.28,B2025Q1-05
URB-CRE-2025Q1-0120,US Retail Bank,Credit Card,2025Q1,5098.88,B2025Q1-05
URB-CRE-2025Q2-0000,US Retail Bank,Credit Card,2025Q2,6250.53,B2025Q2-01
URB-CRE-2025Q2-0001,US Retail Bank,Credit Card,2025Q2,3637.82,B2025Q2-01
URB-CRE-2025Q2-0002,US Retail Bank,Credit Card,2025Q2,15615.56,B2025Q2-01
URB-CRE-2025Q2-0003,US Retail Bank,Credit Card,2025Q2,5795.95,B2025Q2-01
URB-CRE-2025Q2-0004,US Retail Bank,Credit Card,2025Q2,11553.13,B2025Q2-01
URB-CRE-2025Q2-0005,US Retail Bank,Credit Card,2025Q2,15583.24,B2025Q2-01
URB-CRE-2025Q2-0006,US Retail Bank,Credit Card,2025Q2,16085.07,B2025Q2-01
URB-CRE-2025Q2-0007,US Retail Bank,Credit Card,2025Q2,8849.69,B2025Q2-01
URB-CRE-2025Q2-0008,US Retail Bank,Credit Card,2025Q2,8556.88,B2025Q2-01
URB-CRE-2025Q2-0009,US Retail Bank,Credit Card,2025Q2,11674.03,B2025Q2-01
URB-CRE-2025Q2-0010,US Retail Bank,Credit Card,2025Q2,6615.83,B2025Q2-01
URB-CRE-2025Q2-0011,US Retail Bank,Credit Card,2025Q2,7573.73,B2025Q2-01
URB-CRE-2025Q2-0012,US Retail Bank,Credit Card,2025Q2,9611.83,B2025Q2-01
URB-CRE-2025Q2-0013,US Retail Bank,Credit Card,2025Q2,10572.93,B2025Q2-01
URB-CRE-2025Q2-0014,US Retail Bank,Credit Card,2025Q2,3418.17,B2025Q2-01
URB-CRE-2025Q2-0015,US Retail Bank,Credit Card,2025Q2,7750.18,B2025Q2-01
URB-CRE-2025Q2-0016,US Retail Bank,Credit Card,2025Q2,12600.58,B2025Q2-01
URB-CRE-2025Q2-0017,US Retail Bank,Credit Card,2025Q2,6505.98,B2025Q2-01
URB-CRE-2025Q2-0018,US Retail Bank,Credit Card,2025Q2,4877.53,B2025Q2-01
URB-CRE-2025Q2-0019,US Retail Bank,Credit Card,2025Q2,9408.83,B2025Q2-01
URB-CRE-2025Q2-0020,US Retail Bank,Credit Card,2025Q2,12801.27,B2025Q2-01
URB-CRE-2025Q2-0021,US Retail Bank,Credit Card,2025Q2,8501.09,B2025Q2-01
URB-CRE-2025Q2-0022,US Retail Bank,Credit Card,2025Q2,6844.82,B2025Q2-01
URB-CRE-2025Q2-0023,US Retail Bank,Credit Card,2025Q2,6750.58,B2025Q2-01
URB-CRE-2025Q2-0024,US Retail Bank,Credit Card,2025Q2,11511.49,B2025Q2-01
URB-CRE-2025Q2-0025,US Retail Bank,Credit Card,2025Q2,8839.65,B2025Q2-02
URB-CRE-2025Q2-0026,US Retail Bank,Credit Card,2025Q2,7175.06,B2025Q2-02
URB-CRE-2025Q2-0027,US Retail Bank,Credit Card,2025Q2,10819.16,B2025Q2-02
URB-CRE-2025Q2-0028,US Retail Bank,Credit Card,2025Q2,10507.03,B2025Q2-02
URB-CRE-2025Q2-0029,US Retail Bank,Credit Card,2025Q2,2446.38,B2025Q2-02
URB-CRE-2025Q2-0030,US Retail Bank,Credit Card,2025Q2,8093.24,B2025Q2-02
URB-CRE-2025Q2-0031,US Retail Bank,Credit Card,2025Q2,3204.3,B2025Q2-02
URB-CRE-2025Q2-0032,US Retail Bank,Credit Card,2025Q2,3934.71,B2025Q2-02
URB-CRE-2025Q2-0033,US Retail Bank,Credit Card,2025Q2,4459.36,B2025Q2-02
URB-CRE-2025Q2-0034,US Retail Bank,Credit Card,2025Q2,4247.47,B2025Q2-02
URB-CRE-2025Q2-0035,US Retail Bank,Credit Card,2025Q2,4387.53,B2025Q2-02
URB-CRE-2025Q2-0036,US Retail Bank,Credit Card,2025Q2,16716.66,B2025Q2-02
URB-CRE-2025Q2-0037,US Retail Bank,Credit Card,2025Q2,5253.58,B2025Q2-02
URB-CRE-2025Q2-0038,US Retail Bank,Credit Card,2025Q2,11870.46,B2025Q2-02
URB-CRE-2025Q2-0039,US Retail Bank,Credit Card,2025Q2,7424.64,B2025Q2-02
URB-CRE-2025Q2-0040,US Retail Bank,Credit Card,2025Q2,2302.92,B2025Q2-02
URB-CRE-2025Q2-0041,US Retail Bank,Credit Card,2025Q2,8760.97,B2025Q2-02
URB-CRE-2025Q2-0042,US Retail Bank,Credit Card,2025Q2,2406.31,B2025Q2-02
URB-CRE-2025Q2-0043,US Retail Bank,Credit Card,2025Q2,3716.07,B2025Q2-02
URB-CRE-2025Q2-0044,US Retail Bank,Credit Card,2025Q2,9911.39,B2025Q2-02
URB-CRE-2025Q2-0045,US Retail Bank,Credit Card,2025Q2,10045.68,B2025Q2-02
URB-CRE-2025Q2-0046,US Retail Bank,Credit Card,2025Q2,13264.86,B2025Q2-02
URB-CRE-2025Q2-0047,US Retail Bank,Credit Card,2025Q2,6423.39,B2025Q2-02
URB-CRE-2025Q2-0048,US Retail Bank,Credit Card,2025Q2,20766.45,B2025Q2-02
URB-CRE-2025Q2-0049,US Retail Bank,Credit Card,2025Q2,4391.02,B2025Q2-02
URB-CRE-2025Q2-0050,US Retail Bank,Credit Card,2025Q2,6355.02,B2025Q2-03
URB-CRE-2025Q2-0051,US Retail Bank,Credit Card,2025Q2,5643.74,B2025Q2-03
URB-CRE-2025Q2-0052,US Retail Bank,Credit Card,2025Q2,3259.3,B2025Q2-03
URB-CRE-2025Q2-0053,US Retail Bank,Credit Card,2025Q2,7263.44,B2025Q2-03
URB-CRE-2025Q2-0054,US Retail Bank,Credit Card,2025Q2,8031.43,B2025Q2-03
URB-CRE-2025Q2-0055,US Retail Bank,Credit Card,2025Q2,3659.43,B2025Q2-03
URB-CRE-2025Q2-0056,US Retail Bank,Credit Card,2025Q2,4891.02,B2025Q2-03
URB-CRE-2025Q2-0057,US Retail Bank,Credit Card,2025Q2,2031.91,B2025Q2-03
URB-CRE-2025Q2-0058,US Retail Bank,Credit Card,2025Q2,6079.07,B2025Q2-03
URB-CRE-2025Q2-0059,US Retail Bank,Credit Card,2025Q2,5426.79,B2025Q2-03
URB-CRE-2025Q2-0060,US Retail Bank,Credit Card,2025Q2,9561.55,B2025Q2-03
URB-CRE-2025Q2-0061,US Retail Bank,Credit Card,2025Q2,5035.54,B2025Q2-03
URB-CRE-2025Q2-0062,US Retail Bank,Credit Card,2025Q2,9420.41,B2025Q2-03
URB-CRE-2025Q2-0063,US Retail Bank,Credit Card,2025Q2,7725.85,B2025Q2-03
URB-CRE-2025Q2-0064,US Retail Bank,Credit Card,2025Q2,14825.02,B2025Q2-03
URB-CRE-2025Q2-0065,US Retail Bank,Credit Card,2025Q2,7124.01,B2025Q2-03
URB-CRE-2025Q2-0066,US Retail Bank,Credit Card,2025Q2,2917.47,B2025Q2-03
URB-CRE-2025Q2-0067,US Retail Bank,Credit Card,2025Q2,7669.78,B2025Q2-03
URB-CRE-2025Q2-0068,US Retail Bank,Credit Card,2025Q2,11947.98,B2025Q2-03
URB-CRE-2025Q2-0069,US Retail Bank,Credit Card,2025Q2,2318.82,B2025Q2-03
URB-CRE-2025Q2-0070,US Retail Bank,Credit Card,2025Q2,3156.45,B2025Q2-03
URB-CRE-2025Q2-0071,US Retail Bank,Credit Card,2025Q2,8122.39,B2025Q2-03
URB-CRE-2025Q2-0072,US Retail Bank,Credit Card,2025Q2,7111.53,B2025Q2-03
URB-CRE-2025Q2-0073,US Retail Bank,Credit Card,2025Q2,5189.4,B2025Q2-03
URB-CRE-2025Q2-0074,US Retail Bank,Credit Card,2025Q2,6986.69,B2025Q2-03
URB-CRE-2025Q2-0075,US Retail Bank,Credit Card,2025Q2,7271.51,B2025Q2-04
URB-CRE-2025Q2-0076,US Retail Bank,Credit Card,2025Q2,5405.64,B2025Q2-04
URB-CRE-2025Q2-0077,US Retail Bank,Credit Card,2025Q2,2296.41,B2025Q2-04
URB-CRE-2025Q2-0078,US Retail Bank,Credit Card,2025Q2,11522.53,B2025Q2-04
URB-CRE-2025Q2-0079,US Retail Bank,Credit Card,2025Q2,2030.94,B2025Q2-04
URB-CRE-2025Q2-0080,US Retail Bank,Credit Card,2025Q2,7087.76,B2025Q2-04
URB-CRE-2025Q2-0081,US Retail Bank,Credit Card,2025Q2,4582.89,B2025Q2-04
URB-CRE-2025Q2-0082,US Retail Bank,Credit Card,2025Q2,7173.74,B2025Q2-04
URB-CRE-2025Q2-0083,US Retail Bank,Credit Card,2025Q2,4394.96,B2025Q2-04
URB-CRE-2025Q2-0084,US Retail Bank,Credit Card,2025Q2,5017.17,B2025Q2-04
